path,fname,split_official,label,cls,is_mp3
data/for-2seconds\training\real\file32937.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32937.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32938.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32938.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file3294.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file3294.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32946.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32946.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32948.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32948.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32960.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32960.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32966.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32966.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32968.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32968.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32969.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32969.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32972.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32972.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32974.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32974.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32978.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32978.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32983.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32983.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32993.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32993.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32994.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32994.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32995.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32995.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32996.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32996.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file32998.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file32998.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file3300.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file3300.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33001.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33001.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33004.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33004.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33010.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33010.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file3302.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file3302.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33031.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33031.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33032.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33032.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33036.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33036.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33042.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33042.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33050.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33050.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33063.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33063.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33068.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33068.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33069.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33069.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33070.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33070.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33071.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33071.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33076.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33076.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33080.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33080.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33086.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33086.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33087.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33087.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33091.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33091.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33097.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33097.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33103.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33103.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33104.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33104.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33108.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33108.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33117.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33117.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33123.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33123.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33136.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33136.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33138.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33138.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33139.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33139.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33140.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33140.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file3315.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file3315.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33150.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33150.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33160.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33160.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33173.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33173.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33174.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33174.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33175.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33175.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33184.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33184.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33188.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33188.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33190.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33190.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33192.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33192.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33193.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33193.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33195.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33195.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file332.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file332.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33217.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33217.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file3322.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file3322.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33221.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33221.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33224.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33224.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33227.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33227.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33233.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33233.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file3324.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file3324.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33243.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33243.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33249.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33249.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file3325.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file3325.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33252.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33252.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33253.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33253.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33254.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33254.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33255.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33255.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33257.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33257.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file3326.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file3326.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33264.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33264.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33273.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33273.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file3329.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file3329.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33296.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33296.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33301.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33301.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33315.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33315.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33316.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33316.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33335.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33335.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33339.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33339.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file3334.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file3334.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33341.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33341.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33350.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33350.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33356.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33356.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file3336.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file3336.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33360.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33360.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33363.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33363.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33367.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33367.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33381.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33381.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file3339.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file3339.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33396.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33396.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file3340.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file3340.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33403.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33403.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33404.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33404.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33409.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33409.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file3341.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file3341.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33422.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33422.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33423.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33423.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33428.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33428.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33438.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33438.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33448.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33448.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33449.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33449.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33464.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33464.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33468.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33468.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33469.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33469.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33472.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33472.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33484.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33484.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33494.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33494.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33506.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33506.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33508.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33508.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33510.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33510.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33512.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33512.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file33515.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file33515.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
